Date,Species,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,ResultDir,StnPressure,SeaLevel,gps_cat,month
2007-08-22,CULEX PIPIENS,41.704572,-87.565666,17,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,105,8
2007-08-22,CULEX PIPIENS,41.704572,-87.565666,50,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,105,8
2007-08-22,CULEX PIPIENS,41.704572,-87.565666,50,1,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,105,8
2007-08-22,CULEX PIPIENS,41.704572,-87.565666,50,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,105,8
2007-08-22,CULEX PIPIENS/RESTUANS,41.644612,-87.604498,10,1,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,108,8
2007-08-22,CULEX PIPIENS,41.644612,-87.604498,2,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,108,8
2007-08-22,CULEX PIPIENS/RESTUANS,41.733643,-87.55551,3,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,109,8
2007-08-22,CULEX PIPIENS,41.733643,-87.55551,2,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,109,8
2007-08-22,CULEX PIPIENS/RESTUANS,41.717753,-87.531657,18,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,110,8
2007-08-22,CULEX PIPIENS,41.717753,-87.531657,22,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,110,8
2007-08-22,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,9,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,111,8
2007-08-22,CULEX RESTUANS,41.750498,-87.605294,1,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,111,8
2007-08-22,CULEX PIPIENS,41.750498,-87.605294,3,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,111,8
2007-08-22,CULEX PIPIENS/RESTUANS,41.702724,-87.536497,50,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,112,8
2007-08-22,CULEX PIPIENS/RESTUANS,41.702724,-87.536497,30,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,112,8
2007-08-22,CULEX PIPIENS/RESTUANS,41.702724,-87.536497,50,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,112,8
2007-08-22,CULEX PIPIENS/RESTUANS,41.702724,-87.536497,50,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,112,8
2007-08-22,CULEX PIPIENS/RESTUANS,41.702724,-87.536497,50,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,112,8
2007-08-22,CULEX PIPIENS,41.702724,-87.536497,50,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,112,8
2007-08-22,CULEX PIPIENS,41.702724,-87.536497,50,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,112,8
2007-08-22,CULEX PIPIENS,41.702724,-87.536497,50,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,112,8
2007-08-22,CULEX PIPIENS,41.702724,-87.536497,50,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,112,8
2007-08-22,CULEX PIPIENS,41.702724,-87.536497,9,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,112,8
2007-08-22,CULEX TERRITANS,41.702724,-87.536497,2,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,112,8
2007-08-22,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,2,0,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,116,8
2007-08-22,CULEX PIPIENS,41.659112,-87.538693,25,1,90,69,80.0,71,73.0,0,15,506,1843,0.37,5.3,21,29.23,29.94,116,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,27,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,1,8
2007-08-24,CULEX PIPIENS,41.95469,-87.800991,35,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,1,8
2007-08-24,CULEX PIPIENS,41.994991,-87.769279,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,2,8
2007-08-24,CULEX PIPIENS,41.974089,-87.824812,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,3,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.9216,-87.666455,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,4,8
2007-08-24,CULEX RESTUANS,41.9216,-87.666455,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,4,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,5,8
2007-08-24,CULEX RESTUANS,41.891118,-87.654491,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,5,8
2007-08-24,CULEX PIPIENS,41.891118,-87.654491,8,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,5,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,6,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,6,8
2007-08-24,CULEX PIPIENS,41.867108,-87.654224,4,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,6,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.896282,-87.655232,10,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,7,8
2007-08-24,CULEX PIPIENS,41.896282,-87.655232,5,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,7,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.919343,-87.694259,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,8,8
2007-08-24,CULEX PIPIENS,41.919343,-87.694259,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,8,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,9,8
2007-08-24,CULEX PIPIENS,41.921965,-87.632085,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,9,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.688324,-87.676709,14,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,10,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.688324,-87.676709,6,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,10,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.688324,-87.676709,49,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,10,8
2007-08-24,CULEX PIPIENS,41.688324,-87.676709,2,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,10,8
2007-08-24,CULEX PIPIENS,41.688324,-87.676709,36,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,10,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.862292,-87.64886,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,11,8
2007-08-24,CULEX PIPIENS,41.862292,-87.64886,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,11,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.720848,-87.666014,10,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,12,8
2007-08-24,CULEX PIPIENS,41.720848,-87.666014,6,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,12,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.731922,-87.677512,21,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,13,8
2007-08-24,CULEX RESTUANS,41.731922,-87.677512,5,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,13,8
2007-08-24,CULEX PIPIENS,41.731922,-87.677512,4,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,13,8
2007-08-24,CULEX TERRITANS,41.731922,-87.677512,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,13,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.999129,-87.795585,8,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,15,8
2007-08-24,CULEX PIPIENS,41.999129,-87.795585,4,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,15,8
2007-08-24,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,16,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.907645,-87.760886,17,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,17,8
2007-08-24,CULEX PIPIENS,41.907645,-87.760886,7,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,17,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.981964,-87.812827,7,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,19,8
2007-08-24,CULEX RESTUANS,41.981964,-87.812827,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,19,8
2007-08-24,CULEX PIPIENS,41.981964,-87.812827,28,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,19,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,17,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,20,8
2007-08-24,CULEX PIPIENS,41.944869,-87.832763,9,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,20,8
2007-08-24,CULEX PIPIENS/RESTUANS,42.011601,-87.811506,9,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,21,8
2007-08-24,CULEX PIPIENS,42.011601,-87.811506,9,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,21,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.94983,-87.698457,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,22,8
2007-08-24,CULEX PIPIENS,41.94983,-87.698457,4,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,22,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.979243,-87.750938,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,23,8
2007-08-24,CULEX PIPIENS,41.979243,-87.750938,8,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,23,8
2007-08-24,CULEX SALINARIUS,41.986921,-87.689778,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,24,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,25,8
2007-08-24,CULEX PIPIENS,41.801498,-87.763416,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,25,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,20,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,26,8
2007-08-24,CULEX PIPIENS,41.906638,-87.701431,8,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,26,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,6,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,27,8
2007-08-24,CULEX PIPIENS,41.723195,-87.64997,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,27,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.869216,-87.627561,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,29,8
2007-08-24,CULEX PIPIENS,41.869216,-87.627561,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,29,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,30,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,50,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,30,8
2007-08-24,CULEX RESTUANS,41.662014,-87.724608,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,30,8
2007-08-24,CULEX PIPIENS,41.662014,-87.724608,50,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,30,8
2007-08-24,CULEX PIPIENS,41.662014,-87.724608,6,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,30,8
2007-08-24,CULEX PIPIENS,41.662014,-87.724608,50,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,30,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.961743,-87.76007,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,31,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,33,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,8,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,33,8
2007-08-24,CULEX PIPIENS,41.878114,-87.629798,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,33,8
2007-08-24,CULEX PIPIENS,41.878114,-87.629798,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,33,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.958271,-87.702575,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,34,8
2007-08-24,CULEX PIPIENS,41.958271,-87.702575,4,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,34,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,35,8
2007-08-24,CULEX PIPIENS,41.932094,-87.700117,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,35,8
2007-08-24,CULEX PIPIENS,42.006858,-87.675919,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,37,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,8,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,38,8
2007-08-24,CULEX PIPIENS,41.916265,-87.800515,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,38,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,39,8
2007-08-24,CULEX PIPIENS,41.846075,-87.716277,5,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,39,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.918705,-87.752329,12,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,40,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,8,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,41,8
2007-08-24,CULEX PIPIENS,41.682587,-87.707973,5,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,41,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.725517,-87.614258,4,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,42,8
2007-08-24,CULEX PIPIENS,41.725517,-87.614258,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,42,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.948167,-87.730698,6,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,43,8
2007-08-24,CULEX PIPIENS,41.948167,-87.730698,8,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,43,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,4,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,44,8
2007-08-24,CULEX PIPIENS,41.963976,-87.69181,5,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,44,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.953705,-87.733974,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,45,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,12,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,46,8
2007-08-24,CULEX RESTUANS,41.964242,-87.757639,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,46,8
2007-08-24,CULEX PIPIENS,41.964242,-87.757639,19,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,46,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.990284,-87.797127,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,47,8
2007-08-24,CULEX PIPIENS,41.990284,-87.797127,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,47,8
2007-08-24,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,12,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,48,8
2007-08-24,CULEX PIPIENS,42.008314,-87.777921,9,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,48,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,6,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,49,8
2007-08-24,CULEX PIPIENS,41.991429,-87.747113,5,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,49,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.843811,-87.686763,4,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,50,8
2007-08-24,CULEX PIPIENS,41.843811,-87.686763,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,50,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.921177,-87.79518,15,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,51,8
2007-08-24,CULEX PIPIENS,41.921177,-87.79518,7,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,51,8
2007-08-24,CULEX TERRITANS,41.921177,-87.79518,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,51,8
2007-08-24,CULEX PIPIENS,41.857402,-87.694991,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,53,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,19,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,54,8
2007-08-24,CULEX PIPIENS,41.868142,-87.696269,15,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,54,8
2007-08-24,CULEX PIPIENS,41.846283,-87.656913,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,55,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.721474,-87.648064,13,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,56,8
2007-08-24,CULEX PIPIENS,41.721474,-87.648064,7,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,56,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.869107,-87.696293,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,57,8
2007-08-24,CULEX PIPIENS,41.869107,-87.696293,10,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,57,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.719059,-87.675088,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,58,8
2007-08-24,CULEX PIPIENS,41.966987,-87.674677,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,59,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,35,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,60,8
2007-08-24,CULEX PIPIENS,41.923738,-87.785288,16,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,60,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.970248,-87.787992,10,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,61,8
2007-08-24,CULEX RESTUANS,41.970248,-87.787992,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,61,8
2007-08-24,CULEX PIPIENS,41.970248,-87.787992,18,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,61,8
2007-08-24,CULEX PIPIENS/RESTUANS,42.010412,-87.66214,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,62,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,4,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,63,8
2007-08-24,CULEX PIPIENS,41.89923,-87.716788,7,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,63,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.692555,-87.598865,15,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,64,8
2007-08-24,CULEX PIPIENS,41.692555,-87.598865,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,64,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.94016,-87.794896,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,65,8
2007-08-24,CULEX PIPIENS,41.94016,-87.794896,15,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,65,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,66,8
2007-08-24,CULEX PIPIENS,41.903002,-87.688267,3,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,66,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.942114,-87.776385,5,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,67,8
2007-08-24,CULEX PIPIENS,41.942114,-87.776385,12,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,67,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,6,1,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,70,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.836644,-87.677737,8,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,72,8
2007-08-24,CULEX PIPIENS,41.836644,-87.677737,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,72,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.837085,-87.729384,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,73,8
2007-08-24,CULEX PIPIENS,41.837085,-87.729384,1,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,73,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,9,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,74,8
2007-08-24,CULEX PIPIENS,41.911824,-87.726737,4,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,74,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,76,8
2007-08-24,CULEX PIPIENS,41.801179,-87.679447,10,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,76,8
2007-08-24,CULEX PIPIENS,41.800737,-87.71188,2,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,77,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,18,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,78,8
2007-08-24,CULEX PIPIENS,41.778297,-87.752411,28,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,78,8
2007-08-24,CULEX PIPIENS,41.77166,-87.703047,8,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,79,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.759346,-87.745602,6,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,80,8
2007-08-24,CULEX PIPIENS,41.759346,-87.745602,10,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,80,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,35,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,81,8
2007-08-24,CULEX PIPIENS,41.768388,-87.678649,5,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,81,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.797616,-87.797894,3,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,82,8
2007-08-24,CULEX PIPIENS/RESTUANS,41.781416,-87.776532,6,0,80,69,75.0,67,69.0,0,10,509,1840,0.24,5.8,25,29.11,29.82,83,8
